sample_id,source,source_raw,site,paper,year,method,method_tier,units,is_source_reference,notes,verification_flag,Rb,Sr,Zr,Nb,Y,Ba,Ti,Th,U,Fe,Mn,Zn,Pb,Ga,source_file
JMA14 NM696 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,109.0,101.0,101.0,8.0,17.0,708.0,471.0,11.0,,9568.0,426.0,32.0,22.0,15.0,morgan_2015.csv
JMA14 NM697 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,117.0,101.0,103.0,7.0,17.0,725.0,375.0,10.0,,10064.0,514.0,59.0,22.0,17.0,morgan_2015.csv
JMA14 NM698 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,121.0,103.0,107.0,8.0,21.0,613.0,572.0,12.0,,9779.0,485.0,38.0,25.0,15.0,morgan_2015.csv
JMA14 NM699 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,121.0,106.0,109.0,9.0,16.0,659.0,628.0,13.0,,9627.0,472.0,44.0,26.0,15.0,morgan_2015.csv
JMA14 NM700 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,118.0,105.0,104.0,10.0,19.0,684.0,447.0,12.0,,9902.0,455.0,40.0,25.0,16.0,morgan_2015.csv
JMA14 NM701 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,120.0,100.0,108.0,10.0,16.0,648.0,347.0,12.0,,9483.0,569.0,43.0,25.0,15.0,morgan_2015.csv
JMA14 NM702 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,113.0,104.0,102.0,9.0,17.0,651.0,347.0,12.0,,10126.0,460.0,45.0,26.0,16.0,morgan_2015.csv
JMA14 NM703 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,117.0,100.0,107.0,8.0,16.0,634.0,444.0,10.0,,10125.0,567.0,34.0,24.0,15.0,morgan_2015.csv
JMA14 NM704 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,125.0,107.0,106.0,8.0,16.0,622.0,397.0,9.0,,10080.0,564.0,43.0,24.0,15.0,morgan_2015.csv
JMA14 NM705 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,118.0,110.0,107.0,8.0,21.0,712.0,507.0,11.0,,10298.0,509.0,38.0,26.0,15.0,morgan_2015.csv
JMA14 NM706 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,122.0,105.0,109.0,9.0,18.0,684.0,452.0,12.0,,9728.0,446.0,65.0,29.0,17.0,morgan_2015.csv
JMA14 NM707 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,116.0,107.0,101.0,10.0,16.0,669.0,439.0,11.0,,9389.0,441.0,32.0,23.0,15.0,morgan_2015.csv
JMA14 NM708 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,125.0,102.0,106.0,9.0,16.0,586.0,603.0,11.0,,10322.0,484.0,49.0,24.0,16.0,morgan_2015.csv
JMA14 NM709 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,124.0,102.0,106.0,9.0,16.0,619.0,448.0,13.0,,9855.0,516.0,42.0,25.0,16.0,morgan_2015.csv
JMA14 NM710 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,118.0,103.0,107.0,10.0,19.0,704.0,578.0,12.0,,9581.0,521.0,59.0,26.0,17.0,morgan_2015.csv
JMA14 NM711 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,121.0,101.0,113.0,10.0,20.0,544.0,578.0,13.0,,10622.0,569.0,86.0,27.0,18.0,morgan_2015.csv
JMA14 NM712 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,107.0,92.0,90.0,8.0,17.0,704.0,344.0,11.0,,8806.0,448.0,52.0,25.0,17.0,morgan_2015.csv
JMA14 NM713 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,116.0,102.0,115.0,10.0,22.0,640.0,560.0,12.0,,9796.0,514.0,42.0,33.0,16.0,morgan_2015.csv
JMA14 NM714 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,129.0,106.0,108.0,9.0,14.0,709.0,390.0,13.0,,10254.0,409.0,36.0,27.0,15.0,morgan_2015.csv
JMA14 NM715 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,118.0,106.0,111.0,10.0,18.0,644.0,710.0,12.0,,9489.0,526.0,33.0,24.0,15.0,morgan_2015.csv
JMA14 NM716 ,Sta Nychia,,Aplomata ,Morgan 2015,2015.0,pXRF,1.0,ppm,True,,False,114.0,104.0,107.0,8.0,17.0,686.0,528.0,10.0,,9316.0,607.0,36.0,24.0,15.0,morgan_2015.csv
Bozkoy,WGD,WGD,,Oddone et al. 1997,1997.0,XRF,2.0,mixed (% and ppm),True,"3 source-mean rows; Bozkoy=WGD, Kumurcu N/SW=EGD",False,193.0,11.23,73.1,,,67.9,350.0,,,6900.0,510.0,,,,oddone_1997.csv
Kumurcu N,EGD,EGD,,Oddone et al. 1997,1997.0,XRF,2.0,mixed (% and ppm),True,"3 source-mean rows; Bozkoy=WGD, Kumurcu N/SW=EGD",False,182.0,17.09,77.0,,,167.0,390.0,,,7400.0,490.0,,,,oddone_1997.csv
Kumurcu SW,EGD,EGD,,Oddone et al. 1997,1997.0,XRF,2.0,mixed (% and ppm),True,"3 source-mean rows; Bozkoy=WGD, Kumurcu N/SW=EGD",False,178.0,21.24,78.9,,,173.0,410.0,,,6200.0,510.0,,,,oddone_1997.csv
,BingolA,Bingôl A,,Rosen et al. 2011,2011.0,Electron Microprobe,2.0,oxide wt%,True,"Mean rows only; Bingöl A; oxides in wt%, not converted to elemental ppm",False,,,,,,,,,,,,,,,rosen_2011.csv
,BingolA,Bingôl A,,Rosen et al. 2011,2011.0,Electron Microprobe,2.0,oxide wt%,True,"Mean rows only; Bingöl A; oxides in wt%, not converted to elemental ppm",False,,,,,,,,,,,,,,,rosen_2011.csv
,BingolA,Bingôl A,,Rosen et al. 2011,2011.0,Electron Microprobe,2.0,oxide wt%,True,"Mean rows only; Bingöl A; oxides in wt%, not converted to elemental ppm",False,,,,,,,,,,,,,,,rosen_2011.csv
,BingolA,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,236.0,4.4,1355.0,59.0,143.0,,,34.0,,30415.0,592.0,191.0,,31.0,rosenberg_carter_2022_sources.csv
,BingolA,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,245.0,4.8,1353.0,60.0,148.0,,,36.0,,32115.0,622.0,210.0,,35.0,rosenberg_carter_2022_sources.csv
,BingolA,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,241.0,4.4,1337.0,61.0,148.0,,,34.0,,30475.0,623.0,194.0,,30.0,rosenberg_carter_2022_sources.csv
,BingolA,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,253.0,4.5,1413.0,63.0,155.0,,,36.0,,30007.0,584.0,193.0,,31.0,rosenberg_carter_2022_sources.csv
,BingolB,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,221.0,43.0,339.0,18.0,31.0,,,27.0,,13238.0,293.0,50.0,,16.0,rosenberg_carter_2022_sources.csv
,BingolB,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,226.0,43.0,357.0,19.0,29.0,,,28.0,,13541.0,327.0,45.0,,17.0,rosenberg_carter_2022_sources.csv
,BingolB,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,227.0,43.0,348.0,19.0,34.0,,,28.0,,13687.0,340.0,45.0,,18.0,rosenberg_carter_2022_sources.csv
,BingolB,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,224.0,44.0,345.0,18.0,31.0,,,26.0,,13307.0,318.0,49.0,,17.0,rosenberg_carter_2022_sources.csv
,BingolB,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,223.0,44.0,346.0,19.0,29.0,,,28.0,,13289.0,312.0,47.0,,18.0,rosenberg_carter_2022_sources.csv
,EGD,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,196.0,6.6,88.0,24.0,23.0,,,22.0,,5886.0,465.0,24.0,,14.0,rosenberg_carter_2022_sources.csv
,EGD,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,186.0,9.8,87.0,22.0,22.0,,,21.0,,5834.0,502.0,24.0,,11.0,rosenberg_carter_2022_sources.csv
,EGD,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,195.0,9.6,94.0,25.0,22.0,,,23.0,,6149.0,533.0,22.0,,13.0,rosenberg_carter_2022_sources.csv
,EGD,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,199.0,7.4,79.0,24.0,21.0,,,21.0,,5977.0,541.0,23.0,,14.0,rosenberg_carter_2022_sources.csv
,EGD,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,189.0,8.4,87.0,23.0,20.0,,,21.0,,5807.0,443.0,28.0,,14.0,rosenberg_carter_2022_sources.csv
,EGD,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,195.0,7.3,76.0,23.0,21.0,,,21.0,,5877.0,512.0,24.0,,13.0,rosenberg_carter_2022_sources.csv
,SuphanDag,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,203.0,17.0,298.0,32.0,54.0,,,24.0,,9888.0,527.0,75.0,,18.0,rosenberg_carter_2022_sources.csv
,Mus,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,182.0,1.0,249.0,73.0,63.0,,,22.0,,9242.0,395.0,99.0,,24.0,rosenberg_carter_2022_sources.csv
,NemrutDag,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,210.0,2.8,1241.0,70.0,126.0,,,27.0,,24904.0,664.0,158.0,,29.0,rosenberg_carter_2022_sources.csv
,NemrutDag,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,207.0,2.9,1232.0,67.0,125.0,,,27.0,,25198.0,661.0,179.0,,30.0,rosenberg_carter_2022_sources.csv
,NemrutDag,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,194.0,3.3,1205.0,62.0,119.0,,,26.0,,23272.0,683.0,152.0,,28.0,rosenberg_carter_2022_sources.csv
,NemrutDag,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,201.0,3.0,1218.0,65.0,122.0,,,28.0,,23918.0,683.0,162.0,,28.0,rosenberg_carter_2022_sources.csv
,NemrutDag,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,205.0,3.7,1229.0,64.0,131.0,,,26.0,,23538.0,679.0,161.0,,29.0,rosenberg_carter_2022_sources.csv
,Pasinler,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,131.0,115.0,179.0,19.0,12.0,,,21.0,,11567.0,330.0,42.0,,15.0,rosenberg_carter_2022_sources.csv
,Pasinler,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,134.0,97.0,177.0,20.0,12.0,,,22.0,,11842.0,379.0,43.0,,16.0,rosenberg_carter_2022_sources.csv
,Pasinler,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,134.0,105.0,180.0,20.0,13.0,,,20.0,,12010.0,396.0,46.0,,14.0,rosenberg_carter_2022_sources.csv
,Pasinler,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,132.0,95.0,183.0,21.0,12.0,,,21.0,,11237.0,440.0,46.0,,14.0,rosenberg_carter_2022_sources.csv
,Pasinler,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,131.0,102.0,176.0,20.0,12.0,,,22.0,,11473.0,428.0,43.0,,14.0,rosenberg_carter_2022_sources.csv
,Pasinler,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,190.0,0.7,188.0,29.0,34.0,,,34.0,,7754.0,362.0,37.0,,15.0,rosenberg_carter_2022_sources.csv
,Pasinler,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,180.0,0.7,181.0,28.0,32.0,,,31.0,,7406.0,368.0,32.0,,14.0,rosenberg_carter_2022_sources.csv
,Pasinler,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,176.0,4.1,281.0,28.0,33.0,,,31.0,,9535.0,416.0,45.0,,17.0,rosenberg_carter_2022_sources.csv
,Pasinler,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,181.0,1.4,189.0,28.0,34.0,,,33.0,,7560.0,375.0,36.0,,15.0,rosenberg_carter_2022_sources.csv
,Pasinler,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,184.0,1.2,176.0,28.0,33.0,,,33.0,,7622.0,378.0,40.0,,17.0,rosenberg_carter_2022_sources.csv
,Pasinler,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,186.0,1.9,184.0,27.0,32.0,,,33.0,,7867.0,361.0,40.0,,14.0,rosenberg_carter_2022_sources.csv
,Sarikamis,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,140.0,4.0,263.0,30.0,47.0,,,18.0,,7921.0,645.0,64.0,,16.0,rosenberg_carter_2022_sources.csv
,Sarikamis,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,139.0,3.8,250.0,30.0,50.0,,,18.0,,7822.0,647.0,56.0,,16.0,rosenberg_carter_2022_sources.csv
,Sarikamis,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,145.0,3.9,286.0,31.0,49.0,,,20.0,,8030.0,638.0,62.0,,18.0,rosenberg_carter_2022_sources.csv
,Sarikamis,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,145.0,4.2,269.0,30.0,51.0,,,18.0,,8243.0,647.0,64.0,,18.0,rosenberg_carter_2022_sources.csv
,Sarikamis,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,146.0,3.6,264.0,30.0,50.0,,,18.0,,8411.0,663.0,71.0,,18.0,rosenberg_carter_2022_sources.csv
,Sarikamis,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,142.0,4.1,242.0,29.0,48.0,,,20.0,,7640.0,617.0,59.0,,18.0,rosenberg_carter_2022_sources.csv
,Sarikamis,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,141.0,3.8,240.0,29.0,49.0,,,18.0,,7655.0,604.0,66.0,,15.0,rosenberg_carter_2022_sources.csv
,Sarikamis,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,143.0,4.5,256.0,30.0,48.0,,,18.0,,7664.0,611.0,62.0,,16.0,rosenberg_carter_2022_sources.csv
,Sarikamis,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,136.0,4.6,248.0,30.0,48.0,,,18.0,,7680.0,627.0,61.0,,16.0,rosenberg_carter_2022_sources.csv
,Sarikamis,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,141.0,4.7,247.0,29.0,48.0,,,19.0,,7899.0,637.0,63.0,,15.0,rosenberg_carter_2022_sources.csv
,SuphanDag,,geological source,Rosenberg & Carter et al. 2022,2022.0,EDXRF,2.0,ppm,True,,False,150.0,15.0,114.0,10.0,30.0,,,15.0,,9147.0,262.0,39.0,,15.0,rosenberg_carter_2022_sources.csv
,,,,,,,,,True,,,211.0,0.2,988.0,45.0,113.0,,,27.0,,28403.0,490.0,213.0,,32.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,6.0,0.8,14.0,3.0,4.0,,,4.0,,451.0,71.0,11.0,,4.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,152.0,6.9,70.0,19.0,16.0,,,17.0,,5313.0,354.0,71.0,,16.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,6.0,1.5,8.0,2.0,1.0,,,3.0,,194.0,112.0,6.0,,2.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,160.0,0.8,829.0,35.0,83.0,,,25.0,,24130.0,455.0,195.0,,35.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,3.0,0.5,52.0,4.0,6.0,,,4.0,,416.0,74.0,20.0,,6.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,156.0,0.3,183.0,22.0,29.0,,,25.0,,7910.0,312.0,62.0,,14.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,4.0,0.4,4.0,2.0,1.0,,,1.0,,261.0,63.0,8.0,,3.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,173.0,7.8,61.0,19.0,16.0,,,17.0,,5640.0,376.0,46.0,,14.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,1.0,1.4,13.0,1.0,1.0,,,2.0,,90.0,38.0,9.0,,3.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,164.0,6.5,63.0,18.0,15.0,,,14.0,,5485.0,353.0,49.0,,15.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,4.0,1.4,4.0,2.0,1.0,,,2.0,,126.0,9.0,4.0,,2.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,195.0,8.3,73.0,19.0,15.0,,,19.0,,6756.0,498.0,61.0,,18.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,5.0,1.6,9.0,2.0,2.0,,,2.0,,173.0,91.0,13.0,,3.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,166.0,7.8,56.0,19.0,15.0,,,15.0,,5830.0,390.0,62.0,,13.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,6.0,0.7,7.0,0.5,1.0,,,1.0,,158.0,66.0,10.0,,2.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,160.0,3.9,41.0,16.0,13.0,,,17.0,,5971.0,371.0,94.0,,18.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,4.0,1.9,15.0,2.0,4.0,,,2.0,,206.0,61.0,7.0,,3.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,188.0,9.9,58.0,47.0,20.0,,,21.0,,4006.0,527.0,45.0,,14.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,3.0,1.1,8.0,2.0,3.0,,,3.0,,145.0,63.0,4.0,,3.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,182.0,33.0,222.0,13.0,19.0,,,22.0,,12903.0,195.0,127.0,,23.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,8.0,2.0,20.0,2.0,2.0,,,6.0,,396.0,47.0,15.0,,3.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,132.0,4.7,23.0,12.0,9.3,,,15.0,,6171.0,373.0,131.0,,19.0,rosenberg_carter_2022_tel_tsaf_beads.csv
,,,,,,,,,True,,,4.0,1.3,18.0,1.0,3.3,,,5.0,,242.0,84.0,23.0,,3.0,rosenberg_carter_2022_tel_tsaf_beads.csv
EZPR 10585.1,GolluDag,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,126.0,36.0,97.0,30.0,25.0,,,15.0,,5127.0,447.0,30.0,,21.0,schechter_2016.csv
EZPR 10585.2,GolluDag,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,141.0,39.0,98.0,33.0,27.0,,,14.0,,6027.0,591.0,43.0,,26.0,schechter_2016.csv
EZPR 13451,BingolA,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,213.0,0.0,1142.0,69.0,132.0,,,24.0,,20532.0,422.0,159.0,,22.0,schechter_2016.csv
EZPR 14426,GolluDag,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,152.0,27.0,121.0,18.0,28.0,,,18.0,,7227.0,284.0,29.0,,26.0,schechter_2016.csv
EZPR 14445,GolluDag,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,202.0,13.0,93.0,23.0,24.0,,,20.0,,7664.0,515.0,34.0,,26.0,schechter_2016.csv
EZPR 14486,BingolB,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,258.0,48.0,347.0,21.0,34.0,,,30.0,,15971.0,328.0,41.0,,30.0,schechter_2016.csv
EZPR 14759,BingolA,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,242.0,0.0,1186.0,63.0,142.0,,,29.0,,30870.0,572.0,198.0,,26.0,schechter_2016.csv
EZPR 14948.1,BingolA,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,230.0,1.0,1170.0,62.0,142.0,,,31.0,,30474.0,697.0,189.0,,24.0,schechter_2016.csv
EZPR 14948.2,BingolB,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,253.0,50.0,332.0,20.0,34.0,,,30.0,,16233.0,384.0,61.0,,29.0,schechter_2016.csv
EZPR 14948.3,BingolB,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,220.0,44.0,300.0,17.0,32.0,,,29.0,,12723.0,338.0,38.0,,19.0,schechter_2016.csv
EZPR 14954,GolluDag,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,179.0,10.0,81.0,21.0,22.0,,,21.0,,5623.0,442.0,18.0,,13.0,schechter_2016.csv
EZPR 14963,GolluDag,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,227.0,12.0,104.0,26.0,27.0,,,27.0,,7750.0,633.0,31.0,,30.0,schechter_2016.csv
EZPR 14987,BingolB,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,268.0,49.0,345.0,21.0,35.0,,,35.0,,16700.0,421.0,63.0,,32.0,schechter_2016.csv
EZPR 15031,GolluDag,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,218.0,15.0,93.0,25.0,22.0,,,23.0,,7677.0,577.0,28.0,,26.0,schechter_2016.csv
EZPR 15047,BingolA,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,244.0,0.0,1252.0,77.0,142.0,,,27.0,,24251.0,472.0,189.0,,29.0,schechter_2016.csv
EZPR 17756,BingolA,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,207.0,3.0,1048.0,55.0,125.0,,,28.0,,26804.0,577.0,186.0,,26.0,schechter_2016.csv
EZPR 17905,BingolA,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,246.0,1.0,1107.0,59.0,133.0,,,29.0,,31016.0,631.0,164.0,,28.0,schechter_2016.csv
EZPR 17912,BingolB,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,264.0,52.0,351.0,21.0,39.0,,,33.0,,16005.0,395.0,46.0,,32.0,schechter_2016.csv
EZPR 17913,BingolB,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,235.0,40.0,316.0,20.0,32.0,,,29.0,,13788.0,366.0,37.0,,21.0,schechter_2016.csv
EZPR 20100,BingolA,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,232.0,1.0,1159.0,63.0,135.0,,,29.0,,30059.0,576.0,189.0,,25.0,schechter_2016.csv
EZPR 20206,BingolB,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,234.0,42.0,308.0,17.0,33.0,,,28.0,,13567.0,325.0,39.0,,22.0,schechter_2016.csv
EZPR 30748.1,BingolA,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,313.0,0.0,1364.0,76.0,162.0,,,38.0,,28461.0,396.0,231.0,,33.0,schechter_2016.csv
EZPR 30748.2,BingolB,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,241.0,46.0,326.0,19.0,33.0,,,28.0,,14548.0,370.0,36.0,,26.0,schechter_2016.csv
EZPR 30823,BingolB,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,230.0,45.0,313.0,19.0,33.0,,,25.0,,13915.0,307.0,48.0,,22.0,schechter_2016.csv
EZPR 31263,GolluDag,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,220.0,13.0,91.0,25.0,24.0,,,24.0,,7233.0,516.0,29.0,,27.0,schechter_2016.csv
EZPR 31313,BingolB,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,238.0,46.0,326.0,20.0,34.0,,,28.0,,14853.0,296.0,44.0,,28.0,schechter_2016.csv
EZPR 50091,BingolB,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,229.0,47.0,308.0,18.0,32.0,,,25.0,,13614.0,311.0,40.0,,21.0,schechter_2016.csv
EZPR 50279,GolluDag,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,184.0,12.0,84.0,23.0,24.0,,,19.0,,7676.0,508.0,28.0,,22.0,schechter_2016.csv
EZPR 50418,BingolA,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,218.0,0.0,1175.0,71.0,130.0,,,28.0,,20749.0,461.0,167.0,,24.0,schechter_2016.csv
EZPR 55085,BingolB,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,219.0,39.0,301.0,16.0,31.0,,,26.0,,12381.0,276.0,36.0,,23.0,schechter_2016.csv
EZPR 60201,BingolB,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,270.0,52.0,343.0,22.0,34.0,,,27.0,,16623.0,324.0,52.0,,32.0,schechter_2016.csv
EZPR 60232,GolluDag,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,225.0,11.0,95.0,28.0,24.0,,,26.0,,7535.0,596.0,32.0,,26.0,schechter_2016.csv
EZPR 60243,BingolB,,,Schechter et al. 2016,2016.0,pXRF,1.0,ppm,True,,False,244.0,47.0,329.0,20.0,36.0,,,28.0,,15872.0,346.0,48.0,,29.0,schechter_2016.csv
