Rb,Sr,Zr,Nb,Y,Ti,Ba,Th,La,Ce,source,sample_id,site,notes,verification_flag,paper,year,method,method_tier,units,is_source_reference,Fe,Mn,Zn,Pb,Sm,Eu,Yb,Lu,Ga,ref_quality,heavy5_cover
208.0,0.0,1288.0,67.0,,890.0,0.0,,,,NemrutDag,kn-237,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21664.0,497.0,194.0,26.0,,,,,,strong,4
216.0,0.0,1321.0,64.0,,920.0,0.0,,,,NemrutDag,kn-239,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,22770.0,562.0,201.0,29.0,,,,,,strong,4
230.0,1.0,1388.0,70.0,,981.0,0.0,,,,NemrutDag,kn-247,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,23794.0,550.0,202.0,36.0,,,,,,strong,4
220.0,0.0,1329.0,66.0,,914.0,0.0,,,,NemrutDag,kn-249,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21937.0,525.0,195.0,28.0,,,,,,strong,4
214.0,0.0,1297.0,65.0,,1015.0,0.0,,,,NemrutDag,kn-251,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,22475.0,452.0,200.0,26.0,,,,,,strong,4
208.0,0.0,1281.0,65.0,,894.0,0.0,,,,NemrutDag,kn-252,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21227.0,476.0,188.0,33.0,,,,,,strong,4
200.0,0.0,1269.0,67.0,,838.0,0.0,,,,NemrutDag,kn-254,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21353.0,551.0,179.0,25.0,,,,,,strong,4
212.0,0.0,1292.0,66.0,,925.0,0.0,,,,NemrutDag,kn-263,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21925.0,504.0,199.0,29.0,,,,,,strong,4
209.0,0.0,1294.0,66.0,,898.0,0.0,,,,NemrutDag,kn-265,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21881.0,430.0,192.0,24.0,,,,,,strong,4
201.0,0.0,1249.0,62.0,,840.0,0.0,,,,NemrutDag,kn-266,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20556.0,597.0,184.0,24.0,,,,,,strong,4
206.0,0.0,1274.0,65.0,,890.0,0.0,,,,NemrutDag,kn-267,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20869.0,505.0,187.0,25.0,,,,,,strong,4
209.0,0.0,1280.0,62.0,,891.0,0.0,,,,NemrutDag,kn-268,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21454.0,469.0,186.0,26.0,,,,,,strong,4
231.0,0.0,1359.0,70.0,,967.0,0.0,,,,NemrutDag,kn-269,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,24042.0,485.0,215.0,32.0,,,,,,strong,4
200.0,0.0,1247.0,63.0,,841.0,0.0,,,,NemrutDag,kn-271,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20794.0,532.0,182.0,30.0,,,,,,strong,4
214.0,0.0,1285.0,66.0,,868.0,0.0,,,,NemrutDag,kn-272,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21721.0,634.0,205.0,27.0,,,,,,strong,4
197.0,0.0,1237.0,65.0,,837.0,0.0,,,,NemrutDag,kn-274,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21046.0,666.0,175.0,24.0,,,,,,strong,4
212.0,0.0,1290.0,65.0,,898.0,0.0,,,,NemrutDag,kn-275,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21418.0,499.0,189.0,20.0,,,,,,strong,4
189.0,0.0,1200.0,61.0,,768.0,0.0,,,,NemrutDag,kn-277,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,19047.0,576.0,165.0,23.0,,,,,,strong,4
216.0,0.0,1322.0,66.0,,943.0,0.0,,,,NemrutDag,kn-278,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21835.0,539.0,204.0,35.0,,,,,,strong,4
230.0,0.0,1382.0,72.0,,1055.0,0.0,,,,NemrutDag,kn-291,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,24325.0,546.0,217.0,32.0,,,,,,strong,4
201.0,0.0,1254.0,63.0,,852.0,0.0,,,,NemrutDag,kn-293,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20999.0,551.0,189.0,30.0,,,,,,strong,4
212.0,0.0,1281.0,68.0,,888.0,0.0,,,,NemrutDag,kn-294,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21644.0,529.0,193.0,32.0,,,,,,strong,4
200.0,0.0,1257.0,65.0,,896.0,0.0,,,,NemrutDag,kn-301,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20954.0,476.0,202.0,27.0,,,,,,strong,4
190.0,0.0,1190.0,59.0,,817.0,0.0,,,,NemrutDag,kn-302,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,19528.0,557.0,175.0,28.0,,,,,,strong,4
210.0,0.0,1291.0,66.0,,806.0,0.0,,,,NemrutDag,kn-303,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21487.0,583.0,203.0,32.0,,,,,,strong,4
203.0,0.0,1251.0,64.0,,860.0,84.0,,,,NemrutDag,kn-310,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20203.0,593.0,183.0,26.0,,,,,,strong,4
206.0,0.0,1247.0,65.0,,814.0,119.0,,,,NemrutDag,kn-313,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20599.0,672.0,198.0,25.0,,,,,,strong,4
208.0,0.0,1253.0,64.0,,851.0,0.0,,,,NemrutDag,kn-317,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20883.0,500.0,177.0,28.0,,,,,,strong,4
207.0,0.0,1260.0,62.0,,850.0,0.0,,,,NemrutDag,kn-345,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20777.0,492.0,190.0,25.0,,,,,,strong,4
206.0,0.0,1260.0,64.0,,865.0,0.0,,,,NemrutDag,kn-348,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21080.0,510.0,197.0,26.0,,,,,,strong,4
218.0,0.0,1332.0,70.0,,926.0,0.0,,,,NemrutDag,kn-360,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,22587.0,510.0,196.0,25.0,,,,,,strong,4
212.0,0.0,1289.0,65.0,,896.0,0.0,,,,NemrutDag,kn-363,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21464.0,499.0,180.0,28.0,,,,,,strong,4
209.0,0.0,1266.0,63.0,,891.0,0.0,,,,NemrutDag,kn-364,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21152.0,593.0,182.0,30.0,,,,,,strong,4
208.0,0.0,1261.0,64.0,,893.0,0.0,,,,NemrutDag,kn-379,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21227.0,467.0,188.0,24.0,,,,,,strong,4
221.0,0.0,1323.0,69.0,,937.0,0.0,,,,NemrutDag,kn-380,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,22526.0,539.0,196.0,29.0,,,,,,strong,4
213.0,0.0,1307.0,67.0,,889.0,0.0,,,,NemrutDag,kn-384,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21682.0,616.0,191.0,28.0,,,,,,strong,4
212.0,0.0,1281.0,65.0,,913.0,0.0,,,,NemrutDag,kn-386,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21564.0,528.0,190.0,30.0,,,,,,strong,4
212.0,0.0,1271.0,65.0,,891.0,0.0,,,,NemrutDag,kn-387,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21287.0,426.0,189.0,27.0,,,,,,strong,4
211.0,0.0,1267.0,65.0,,876.0,0.0,,,,NemrutDag,kn-394,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20334.0,509.0,186.0,30.0,,,,,,strong,4
204.0,0.0,1258.0,64.0,,888.0,0.0,,,,NemrutDag,kn-395,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21000.0,570.0,178.0,33.0,,,,,,strong,4
207.0,0.0,1260.0,66.0,,867.0,0.0,,,,NemrutDag,kn-399,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21123.0,552.0,200.0,31.0,,,,,,strong,4
236.0,0.0,1393.0,71.0,,1001.0,0.0,,,,NemrutDag,kn-401,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,23998.0,497.0,210.0,31.0,,,,,,strong,4
223.0,0.0,1327.0,71.0,,936.0,0.0,,,,NemrutDag,kn-402,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,23159.0,488.0,198.0,30.0,,,,,,strong,4
203.0,0.0,1244.0,65.0,,845.0,0.0,,,,NemrutDag,kn-411,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20887.0,622.0,187.0,29.0,,,,,,strong,4
213.0,0.0,1298.0,66.0,,895.0,0.0,,,,NemrutDag,kn-414,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21749.0,464.0,196.0,26.0,,,,,,strong,4
210.0,0.0,1265.0,65.0,,843.0,0.0,,,,NemrutDag,kn-423,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21453.0,553.0,188.0,32.0,,,,,,strong,4
204.0,0.0,1226.0,63.0,,860.0,120.0,,,,NemrutDag,kn-432,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20517.0,580.0,184.0,28.0,,,,,,strong,4
199.0,0.0,1239.0,65.0,,871.0,0.0,,,,NemrutDag,kn-433,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20510.0,560.0,192.0,32.0,,,,,,strong,4
202.0,0.0,1230.0,65.0,,815.0,0.0,,,,NemrutDag,kn-434,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20310.0,510.0,173.0,25.0,,,,,,strong,4
206.0,0.0,1270.0,68.0,,842.0,0.0,,,,NemrutDag,kn-435,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21450.0,501.0,195.0,30.0,,,,,,strong,4
203.0,0.0,1259.0,63.0,,833.0,0.0,,,,NemrutDag,kn-440,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21246.0,466.0,184.0,32.0,,,,,,strong,4
216.0,0.0,1299.0,69.0,,875.0,0.0,,,,NemrutDag,kn-442,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21615.0,471.0,192.0,29.0,,,,,,strong,4
267.5737030651847,0.5426082871305686,1350.428855887689,54.89753540146767,117.0,934.2296565883166,77.96971745284837,,,,NemrutDag,kn-447,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,25568.83656686704,585.4730825526105,225.56839670143407,45.144164602503984,,,,,,strong,5
233.0,0.0,1350.0,72.0,,1025.0,0.0,,,,NemrutDag,kn-455,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,24027.0,430.0,212.0,36.0,,,,,,strong,4
214.0,0.0,1283.0,65.0,,906.0,0.0,,,,NemrutDag,kn-456,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21805.0,489.0,182.0,24.0,,,,,,strong,4
205.0,0.0,1266.0,64.0,,816.0,0.0,,,,NemrutDag,kn-457,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21103.0,551.0,181.0,27.0,,,,,,strong,4
214.0,0.0,1271.0,64.0,,912.0,0.0,,,,NemrutDag,kn-458,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20952.0,531.0,186.0,33.0,,,,,,strong,4
217.0,0.0,1301.0,69.0,,832.0,74.0,,,,NemrutDag,kn-459,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21329.0,600.0,185.0,32.0,,,,,,strong,4
213.0,0.0,1289.0,65.0,,912.0,0.0,,,,NemrutDag,kn-461,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21483.0,513.0,179.0,30.0,,,,,,strong,4
211.0,0.0,1306.0,64.0,,915.0,0.0,,,,NemrutDag,kn-462,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21214.0,534.0,186.0,26.0,,,,,,strong,4
202.0,0.0,1256.0,65.0,,851.0,0.0,,,,NemrutDag,kn-464,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20956.0,617.0,192.0,30.0,,,,,,strong,4
203.0,0.0,1251.0,64.0,,891.0,149.0,,,,NemrutDag,kn-469,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20757.0,675.0,183.0,23.0,,,,,,strong,4
206.0,0.0,1241.0,63.0,,882.0,113.0,,,,NemrutDag,kn-470,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20432.0,643.0,211.0,27.0,,,,,,strong,4
212.0,0.0,1299.0,67.0,,851.0,0.0,,,,NemrutDag,kn-472,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21285.0,505.0,203.0,28.0,,,,,,strong,4
208.0,0.0,1245.0,62.0,,834.0,0.0,,,,NemrutDag,kn-473,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20405.0,557.0,174.0,25.0,,,,,,strong,4
210.0,0.0,1249.0,63.0,,857.0,0.0,,,,NemrutDag,kn-474,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20925.0,550.0,187.0,29.0,,,,,,strong,4
210.0,0.0,1281.0,66.0,,866.0,0.0,,,,NemrutDag,kn-478,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21689.0,482.0,187.0,26.0,,,,,,strong,4
204.0,0.0,1256.0,64.0,,890.0,0.0,,,,NemrutDag,kn-479,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21350.0,539.0,175.0,28.0,,,,,,strong,4
199.0,0.0,1255.0,63.0,,816.0,68.0,,,,NemrutDag,kn-489,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20861.0,574.0,190.0,32.0,,,,,,strong,4
207.0,0.0,1279.0,66.0,,992.0,0.0,,,,NemrutDag,kn-492,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21367.0,546.0,179.0,28.0,,,,,,strong,4
200.0,0.0,1249.0,63.0,,855.0,0.0,,,,NemrutDag,kn-493,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21114.0,553.0,190.0,28.0,,,,,,strong,4
203.0,0.0,1263.0,65.0,,886.0,0.0,,,,NemrutDag,kn-495,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20479.0,603.0,181.0,31.0,,,,,,strong,4
202.0,0.0,1247.0,63.0,,895.0,0.0,,,,NemrutDag,kn-497,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20794.0,522.0,175.0,26.0,,,,,,strong,4
205.0,0.0,1252.0,63.0,,882.0,0.0,,,,NemrutDag,kn-501,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20967.0,557.0,183.0,29.0,,,,,,strong,4
220.0,0.0,1307.0,65.0,,982.0,0.0,,,,NemrutDag,kn-503,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,22355.0,526.0,205.0,30.0,,,,,,strong,4
204.0,0.0,1234.0,63.0,,841.0,0.0,,,,NemrutDag,kn-505,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,19891.0,459.0,175.0,25.0,,,,,,strong,4
198.0,0.0,1191.0,61.0,,842.0,0.0,,,,NemrutDag,kn-506,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,19713.0,494.0,161.0,23.0,,,,,,strong,4
214.0,0.0,1262.0,64.0,,928.0,0.0,,,,NemrutDag,kn-507,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21267.0,552.0,191.0,30.0,,,,,,strong,4
228.0,0.0,1380.0,70.0,,944.0,0.0,,,,NemrutDag,kn-508,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,22405.0,545.0,193.0,33.0,,,,,,strong,4
203.0,0.0,1260.0,64.0,,845.0,0.0,,,,NemrutDag,kn-510,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20237.0,432.0,173.0,23.0,,,,,,strong,4
209.0,0.0,1269.0,66.0,,846.0,0.0,,,,NemrutDag,kn-512,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21302.0,588.0,179.0,33.0,,,,,,strong,4
208.0,0.0,1294.0,66.0,,942.0,0.0,,,,NemrutDag,kn-514,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20934.0,457.0,191.0,27.0,,,,,,strong,4
203.0,0.0,1244.0,63.0,,852.0,109.0,,,,NemrutDag,kn-516,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20302.0,610.0,187.0,28.0,,,,,,strong,4
228.0,0.0,1372.0,72.0,,993.0,0.0,,,,NemrutDag,kn-520,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,22947.0,535.0,204.0,30.0,,,,,,strong,4
203.0,0.0,1250.0,67.0,,863.0,0.0,,,,NemrutDag,kn-521,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20752.0,527.0,168.0,25.0,,,,,,strong,4
213.0,0.0,1270.0,65.0,,818.0,0.0,,,,NemrutDag,kn-522,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20561.0,467.0,180.0,29.0,,,,,,strong,4
198.0,0.0,1250.0,63.0,,912.0,0.0,,,,NemrutDag,kn-524,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20476.0,557.0,175.0,28.0,,,,,,strong,4
190.0,0.0,1193.0,61.0,,801.0,0.0,,,,NemrutDag,kn-525,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,19005.0,489.0,173.0,24.0,,,,,,strong,4
190.0,0.0,1200.0,61.0,,846.0,0.0,,,,NemrutDag,kn-528,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,19456.0,503.0,157.0,28.0,,,,,,strong,4
196.0,0.0,1213.0,62.0,,802.0,0.0,,,,NemrutDag,kn-529,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,19618.0,490.0,171.0,29.0,,,,,,strong,4
206.0,0.0,1260.0,63.0,,868.0,0.0,,,,NemrutDag,kn-530,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20952.0,525.0,192.0,28.0,,,,,,strong,4
208.0,0.0,1272.0,66.0,,910.0,0.0,,,,NemrutDag,kn-537,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21611.0,453.0,197.0,32.0,,,,,,strong,4
232.0,0.0,1382.0,70.0,,963.0,0.0,,,,NemrutDag,kn-538,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,23691.0,517.0,212.0,30.0,,,,,,strong,4
206.0,0.0,1229.0,61.0,,833.0,0.0,,,,NemrutDag,kn-539,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20571.0,494.0,168.0,29.0,,,,,,strong,4
235.0,0.0,1377.0,69.0,,998.0,0.0,,,,NemrutDag,kn-540,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,24846.0,549.0,198.0,32.0,,,,,,strong,4
193.0,0.0,1235.0,63.0,,898.0,0.0,,,,NemrutDag,kn-544,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20093.0,485.0,186.0,26.0,,,,,,strong,4
220.0,0.0,1383.0,70.0,,958.0,0.0,,,,NemrutDag,kn-546,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,22619.0,587.0,194.0,33.0,,,,,,strong,4
210.0,0.0,1277.0,65.0,,860.0,0.0,,,,NemrutDag,kn-548,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21673.0,517.0,178.0,29.0,,,,,,strong,4
213.0,0.0,1283.0,68.0,,891.0,0.0,,,,NemrutDag,kn-553,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21634.0,446.0,174.0,26.0,,,,,,strong,4
202.0,0.0,1225.0,62.0,,870.0,0.0,,,,NemrutDag,kn-555,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20365.0,517.0,196.0,28.0,,,,,,strong,4
198.0,0.0,1221.0,63.0,,1055.0,0.0,,,,NemrutDag,kn-557,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,19928.0,502.0,156.0,23.0,,,,,,strong,4
211.0,0.0,1308.0,66.0,,923.0,0.0,,,,NemrutDag,kn-558,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21727.0,476.0,197.0,29.0,,,,,,strong,4
207.0,0.0,1269.0,63.0,,962.0,0.0,,,,NemrutDag,kn-559,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21593.0,482.0,190.0,28.0,,,,,,strong,4
196.0,0.0,1227.0,63.0,,820.0,0.0,,,,NemrutDag,kn-561,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,19921.0,511.0,186.0,24.0,,,,,,strong,4
224.0,0.0,1343.0,70.0,,861.0,0.0,,,,NemrutDag,kn-562,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,23358.0,547.0,198.0,28.0,,,,,,strong,4
215.0,0.0,1296.0,67.0,,947.0,0.0,,,,NemrutDag,kn-563,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21991.0,574.0,190.0,30.0,,,,,,strong,4
224.0,0.0,1330.0,68.0,,934.0,0.0,,,,NemrutDag,kn-564,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,23123.0,505.0,189.0,28.0,,,,,,strong,4
202.0,0.0,1247.0,66.0,,894.0,0.0,,,,NemrutDag,kn-565,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20798.0,441.0,179.0,28.0,,,,,,strong,4
202.0,0.0,1240.0,65.0,,845.0,89.0,,,,NemrutDag,kn-567,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20768.0,616.0,194.0,34.0,,,,,,strong,4
207.0,0.0,1256.0,63.0,,915.0,136.0,,,,NemrutDag,kn-568,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21142.0,583.0,189.0,32.0,,,,,,strong,4
199.0,0.0,1249.0,62.0,,893.0,99.0,,,,NemrutDag,kn-570,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20459.0,613.0,183.0,24.0,,,,,,strong,4
220.0,0.0,1368.0,71.0,,940.0,0.0,,,,NemrutDag,kn-572,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21627.0,506.0,192.0,32.0,,,,,,strong,4
204.0,0.0,1262.0,66.0,,900.0,86.0,,,,NemrutDag,kn-575,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20963.0,669.0,180.0,31.0,,,,,,strong,4
202.0,0.0,1255.0,66.0,,891.0,0.0,,,,NemrutDag,kn-577,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20690.0,480.0,185.0,27.0,,,,,,strong,4
211.0,0.0,1279.0,66.0,,893.0,0.0,,,,NemrutDag,kn-578,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21461.0,490.0,170.0,28.0,,,,,,strong,4
216.0,0.0,1308.0,70.0,,901.0,0.0,,,,NemrutDag,kn-581,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,22043.0,581.0,201.0,29.0,,,,,,strong,4
206.0,0.0,1259.0,62.0,,869.0,0.0,,,,NemrutDag,kn-582,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21056.0,482.0,182.0,27.0,,,,,,strong,4
205.0,0.0,1268.0,64.0,,848.0,0.0,,,,NemrutDag,kn-583,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20897.0,537.0,178.0,29.0,,,,,,strong,4
200.0,0.0,1268.0,64.0,,888.0,0.0,,,,NemrutDag,kn-584,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21420.0,500.0,188.0,28.0,,,,,,strong,4
209.0,0.0,1248.0,63.0,,820.0,0.0,,,,NemrutDag,kn-585,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20946.0,543.0,184.0,28.0,,,,,,strong,4
214.0,0.0,1280.0,65.0,,869.0,0.0,,,,NemrutDag,kn-586,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,22114.0,533.0,186.0,29.0,,,,,,strong,4
201.0,0.0,1238.0,65.0,,920.0,0.0,,,,NemrutDag,kn-587,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20579.0,491.0,180.0,29.0,,,,,,strong,4
215.0,0.0,1312.0,65.0,,850.0,0.0,,,,NemrutDag,kn-589,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21724.0,567.0,203.0,29.0,,,,,,strong,4
215.0,0.0,1284.0,66.0,,889.0,0.0,,,,NemrutDag,kn-590,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21550.0,501.0,188.0,22.0,,,,,,strong,4
216.0,0.0,1311.0,68.0,,865.0,0.0,,,,NemrutDag,kn-592,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21900.0,546.0,195.0,35.0,,,,,,strong,4
206.0,0.0,1301.0,66.0,,939.0,0.0,,,,NemrutDag,kn-594,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21861.0,601.0,212.0,29.0,,,,,,strong,4
220.0,0.0,1327.0,69.0,,966.0,0.0,,,,NemrutDag,kn-597,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,22872.0,471.0,208.0,31.0,,,,,,strong,4
209.0,0.0,1267.0,65.0,,902.0,0.0,,,,NemrutDag,kn-598,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,20960.0,591.0,173.0,31.0,,,,,,strong,4
210.0,0.0,1327.0,67.0,,981.0,0.0,,,,NemrutDag,kn-602,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,21878.0,496.0,202.0,28.0,,,,,,strong,4
